city_name,time,apparent_temperature,clouds_all,country,elevation,feels_like,grnd_level,humidity,is_day,latitude,longitude,precipitation,pressure,pressure_msl,rain,relative_humidity_2m,sea_level,showers,snowfall,sunrise,sunset,surface_pressure,temp,temperature_2m,visibility,wind_deg,wind_speed
Oujda,2024-12-03 22:16:57.000+0000,13.7,0,MA,456,10.81,945,72,0,34.6805,-1.9076,0,1024,1026,0,57,1024,0,0,1970-01-21 01:26:49.122+0000,1970-01-21 01:27:25.009+0000,972.3,11.35,13.225,10000,200,2.57
Oujda,2024-12-03 22:40:04.000+0000,9.5,0,MA,555,10.81,945,91,0,34.6805,-1.9076,0,1023,1025.4,0,95,1023,0,0,1970-01-21 01:26:49.122+0000,1970-01-21 01:27:25.009+0000,959.5,11.35,10.875,10000,200,2.57
Oujda,2024-12-04 12:43:06.000+0000,12.7,75,MA,555,16.32,945,43.5,1,34.6805,-1.9076,0,1024,1022.9,0,42,1024,0,0,1970-01-21 01:28:15.572+0000,1970-01-21 01:28:51.406+0000,958.8,17.35,17.575,10000,310,8.75
Oujda,2024-12-04 13:03:29.000+0000,12.6,75,MA,555,16.32,945,44.5,1,34.6805,-1.9076,0,1024,1022.8,0,44,1024,0,0,1970-01-21 01:28:15.572+0000,1970-01-21 01:28:51.406+0000,958.6,17.35,17.525,10000,310,8.75
Oujda,2024-12-04 13:10:44.000+0000,12.6,75,MA,555,16.32,945,44.5,1,34.6805,-1.9076,0,1024,1022.8,0,44,1024,0,0,1970-01-21 01:28:15.572+0000,1970-01-21 01:28:51.406+0000,958.6,17.35,17.525,10000,310,8.75
Oujda,2024-12-04 13:39:46.000+0000,20.3,75,MA,456,14.59,946,54,1,34.6805,-1.9076,0,1024,1026,0,45,1024,0,0,1970-01-21 01:28:15.572+0000,1970-01-21 01:28:51.406+0000,973.4,15.35,18.425,10000,340,8.75
Oujda,2024-12-04 13:55:55.000+0000,12,75,MA,555,15.48,946,52.5,1,34.6805,-1.9076,0,1024,1023.5,0,50,1024,0,0,1970-01-21 01:28:15.572+0000,1970-01-21 01:28:51.406+0000,959.1,16.35,16.575,10000,320,7.72
Oujda,2024-12-04 14:13:06.000+0000,11.8,40,MA,555,15.48,946,53.5,1,34.6805,-1.9076,0,1024,1023.9,0,52,1024,0,0,1970-01-21 01:28:15.572+0000,1970-01-21 01:28:51.406+0000,959.4,16.35,16.425,10000,310,8.75
Oujda,2024-12-04 15:50:05.000+0000,20.5,75,MA,456,13.72,946,56.5,1,34.6805,-1.9076,0,1025,1025.6,0,41,1025,0,0,1970-01-21 01:28:15.572+0000,1970-01-21 01:28:51.406+0000,973.2,14.35,18.325,10000,340,8.23
Oujda,2024-12-04 16:00:02.000+0000,12.2,75,MA,555,13.72,946,66,1,34.6805,-1.9076,0,1025,1024.9,0,60,1025,0,0,1970-01-21 01:28:15.572+0000,1970-01-21 01:28:51.406+0000,960.2,14.35,15.125,10000,340,8.23
Oujda,2024-12-04 16:07:46.000+0000,12.2,75,MA,555,13.72,946,66,1,34.6805,-1.9076,0,1025,1024.9,0,60,1025,0,0,1970-01-21 01:28:15.572+0000,1970-01-21 01:28:51.406+0000,960.2,14.35,15.125,10000,340,8.23
Oujda,2024-12-04 17:45:43.000+0000,11.9,75,MA,802,12.88,948,72.5,0,34.6805,-1.9076,0,1027,1028.1,0,63,1027,0,0,1970-01-21 01:28:15.572+0000,1970-01-21 01:28:51.406+0000,935.4,13.35,13.775,10000,340,4.63
Oujda,2024-12-04 19:25:36.000+0000,16,40,MA,456,12.88,948,71,0,34.6805,-1.9076,0,1028,1026.5,0,60,1028,0,0,1970-01-21 01:28:15.572+0000,1970-01-21 01:28:51.406+0000,973.1,13.35,15.225,10000,340,3.6
Oujda,2024-12-04 19:35:42.000+0000,10.6,40,MA,555,12.88,949,86.5,0,34.6805,-1.9076,0,1029,1028.8,0,91,1029,0,0,1970-01-21 01:28:15.572+0000,1970-01-21 01:28:51.406+0000,962.9,13.35,12.375,10000,340,3.6
Oujda,2024-12-04 19:50:15.000+0000,10.6,40,MA,555,11.94,949,89.5,0,34.6805,-1.9076,0,1029,1029,0,91,1029,0,0,1970-01-21 01:28:15.572+0000,1970-01-21 01:28:51.406+0000,963.1,12.35,11.875,10000,340,4.12
Oujda,2024-12-04 20:25:33.000+0000,15.1,75,MA,456,11.94,949,76.5,0,34.6805,-1.9076,0,1029,1027.1,0,65,1029,0,0,1970-01-21 01:28:15.572+0000,1970-01-21 01:28:51.406+0000,973.5,12.35,14.175,10000,340,3.6
Oujda,2024-12-04 21:18:01.000+0000,13.7,75,MA,70,11.94,950,90.5,0,34.6805,-1.9076,0,1029,1029.5,0,93,1029,0,0,1970-01-21 01:28:15.572+0000,1970-01-21 01:28:51.406+0000,1021,12.35,12.975,10000,330,5.66
Oujda,2024-12-04 21:28:04.000+0000,10.9,75,MA,555,11.94,950,91.5,0,34.6805,-1.9076,0,1029,1029.7,0,95,1029,0,0,1970-01-21 01:28:15.572+0000,1970-01-21 01:28:51.406+0000,963.6,12.35,11.675,10000,330,5.66
Oujda,2024-12-04 21:30:35.000+0000,10.9,75,MA,555,11.94,950,91.5,0,34.6805,-1.9076,0,1030,1029.7,0,95,1030,0,0,1970-01-21 01:28:15.572+0000,1970-01-21 01:28:51.406+0000,963.6,12.35,11.675,10000,330,5.66
Oujda,2024-12-04 21:45:42.000+0000,9.9,75,MA,555,11.94,950,91.5,0,34.6805,-1.9076,0,1030,1029.7,0,95,1030,0,0,1970-01-21 01:28:15.572+0000,1970-01-21 01:28:51.406+0000,963.5,12.35,11.425,10000,330,4.63
Oujda,2024-12-04 21:58:06.000+0000,9.7,75,MA,555,11.94,950,91.5,0,34.6805,-1.9076,0,1030,1029.8,0,95,1030,0,0,1970-01-21 01:28:15.572+0000,1970-01-21 01:28:51.406+0000,963.6,12.35,11.375,10000,330,4.63
Oujda,2024-12-04 22:20:10.000+0000,9.5,75,MA,555,11.94,950,92,0,34.6805,-1.9076,0,1030,1029.9,0,96,1030,0,0,1970-01-21 01:28:15.572+0000,1970-01-21 01:28:51.406+0000,963.7,12.35,11.275,10000,330,3.09
Oujda,2024-12-04 22:27:43.000+0000,9.3,75,MA,555,11.94,950,92,0,34.6805,-1.9076,0,1030,1030.1,0,96,1030,0,0,1970-01-21 01:28:15.572+0000,1970-01-21 01:28:51.406+0000,963.8,12.35,11.225,10000,330,3.09
Oujda,2024-12-04 22:38:29.000+0000,9.3,75,MA,555,11.94,950,92,0,34.6805,-1.9076,0,1029,1030.1,0,96,1029,0,0,1970-01-21 01:28:15.572+0000,1970-01-21 01:28:51.406+0000,963.8,12.35,11.225,10000,330,3.09
Oujda,2024-12-04 22:50:12.000+0000,9.2,75,MA,555,11,950,95.5,0,34.6805,-1.9076,0,1029,1030.3,0,97,1029,0,0,1970-01-21 01:28:15.572+0000,1970-01-21 01:28:51.406+0000,964,11.35,10.625,10000,330,3.6
Oujda,2024-12-04 23:00:00.000+0000,9,75,MA,555,11,950,95.5,0,34.6805,-1.9076,0,1029,1030.4,0,97,1029,0,0,1970-01-21 01:29:42.022+0000,1970-01-21 01:30:17.805+0000,964,11.35,10.625,10000,330,3.6
Oujda,2024-12-04 23:10:09.000+0000,9,75,MA,555,11,950,95.5,0,34.6805,-1.9076,0,1029,1030.4,0,97,1029,0,0,1970-01-21 01:29:42.022+0000,1970-01-21 01:30:17.805+0000,964,11.35,10.625,10000,330,3.6
Oujda,2024-12-04 23:20:11.000+0000,8.9,40,MA,555,9.71,950,91.5,0,34.6805,-1.9076,0,1029,1030.4,0,96,1029,0,0,1970-01-21 01:29:42.022+0000,1970-01-21 01:30:17.805+0000,964,10.35,10.125,10000,260,2.06
Oujda,2024-12-04 23:30:10.000+0000,8.9,40,MA,555,9.71,949,91,0,34.6805,-1.9076,0,1029,1030.3,0,95,1029,0,0,1970-01-21 01:29:42.022+0000,1970-01-21 01:30:17.805+0000,964,10.35,10.125,10000,260,2.06
Oujda,2024-12-04 23:40:11.000+0000,8.9,40,MA,555,9.71,949,91,0,34.6805,-1.9076,0,1029,1030.3,0,95,1029,0,0,1970-01-21 01:29:42.022+0000,1970-01-21 01:30:17.805+0000,964,10.35,10.125,10000,260,2.06
Oujda,2024-12-04 23:50:13.000+0000,9,40,MA,555,9.71,950,88,0,34.6805,-1.9076,0,1029,1030.3,0,89,1029,0,0,1970-01-21 01:29:42.022+0000,1970-01-21 01:30:17.805+0000,964,10.35,10.275,10000,230,2.57
Oujda,2024-12-05 00:10:09.000+0000,9,40,MA,555,9.71,950,88,0,34.6805,-1.9076,0,1029,1030.3,0,89,1029,0,0,1970-01-21 01:29:42.022+0000,1970-01-21 01:30:17.805+0000,964,10.35,10.275,10000,230,2.57
Oujda,2024-12-05 00:15:43.000+0000,9.1,75,MA,555,9.35,950,88,0,34.6805,-1.9076,0,1029,1030.1,0,89,1029,0,0,1970-01-21 01:29:42.022+0000,1970-01-21 01:30:17.805+0000,963.8,9.35,9.775,10000,0,1.03
Oujda,2024-12-05 00:27:46.000+0000,9.2,75,MA,555,9.35,950,88.5,0,34.6805,-1.9076,0,1029,1029.8,0,90,1029,0,0,1970-01-21 01:29:42.022+0000,1970-01-21 01:30:17.805+0000,963.6,9.35,9.825,10000,0,1.03
Oujda,2024-12-05 00:45:43.000+0000,9.4,75,MA,555,9.71,949,88.5,0,34.6805,-1.9076,0,1029,1029.6,0,90,1029,0,0,1970-01-21 01:29:42.022+0000,1970-01-21 01:30:17.805+0000,963.4,10.35,10.375,10000,190,1.54
Oujda,2024-12-05 01:00:02.000+0000,9.4,75,MA,555,9.71,949,89,0,34.6805,-1.9076,0,1029,1029.4,0,91,1029,0,0,1970-01-21 01:29:42.022+0000,1970-01-21 01:30:17.805+0000,963.2,10.35,10.375,10000,190,1.54
Oujda,2024-12-05 01:15:45.000+0000,9.5,75,MA,555,9.87,949,92,0,34.6805,-1.9076,0,1029,1029.3,0,91,1029,0,0,1970-01-21 01:29:42.022+0000,1970-01-21 01:30:17.805+0000,963.1,10.35,10.375,10000,170,2.57
Oujda,2024-12-05 01:26:35.000+0000,9.7,75,MA,555,9.87,949,92.5,0,34.6805,-1.9076,0,1029,1029.2,0,92,1029,0,0,1970-01-21 01:29:42.022+0000,1970-01-21 01:30:17.805+0000,963,10.35,10.375,10000,170,2.57
Oujda,2024-12-05 09:40:12.000+0000,9.6,75,MA,674,10.53,951,76.5,1,34.6805,-1.9076,0,1031,1031.7,0,77,1031,0,0,1970-01-21 01:29:42.022+0000,1970-01-21 01:30:17.805+0000,951.9,11.35,11.025,10000,210,4.12
Oujda,2024-12-05 09:45:44.000+0000,11,75,MA,555,12.62,951,68,1,34.6805,-1.9076,0,1031,1030.9,0,64,1031,0,0,1970-01-21 01:29:42.022+0000,1970-01-21 01:30:17.805+0000,965.2,13.35,13.225,10000,220,3.6
Oujda,2024-12-05 10:00:26.000+0000,11.3,75,MA,555,12.62,951,67,1,34.6805,-1.9076,0,1031,1030.8,0,62,1031,0,0,1970-01-21 01:29:42.022+0000,1970-01-21 01:30:17.805+0000,965.2,13.35,13.375,10000,220,3.6
Oujda,2024-12-05 10:20:12.000+0000,12.2,40,MA,555,13.59,951,62,1,34.6805,-1.9076,0,1031,1030.1,0,57,1031,0,0,1970-01-21 01:29:42.022+0000,1970-01-21 01:30:17.805+0000,964.8,14.35,14.475,10000,210,3.09
Oujda,2024-12-05 10:37:16.000+0000,12.2,40,MA,555,13.59,950,62,1,34.6805,-1.9076,0,1029,1030.1,0,57,1029,0,0,1970-01-21 01:29:42.022+0000,1970-01-21 01:30:17.805+0000,964.8,14.35,14.475,10000,210,3.09
Oujda,2024-12-05 11:00:59.000+0000,15.2,40,MA,456,14.59,950,57,1,34.6805,-1.9076,0,1029,1029.6,0,51,1029,0,0,1970-01-21 01:29:42.022+0000,1970-01-21 01:30:17.805+0000,976,15.35,16.025,10000,210,3.6
Oujda,2024-12-05 11:05:42.000+0000,13,40,MA,555,14.59,950,58,1,34.6805,-1.9076,0,1029,1029.4,0,53,1029,0,0,1970-01-21 01:29:42.022+0000,1970-01-21 01:30:17.805+0000,964.3,15.35,15.375,10000,210,3.6
Oujda,2024-12-05 11:20:09.000+0000,13.5,40,MA,555,15.48,950,53,1,34.6805,-1.9076,0,1029,1029.1,0,51,1029,0,0,1970-01-21 01:29:42.022+0000,1970-01-21 01:30:17.805+0000,964.2,16.35,16.125,10000,230,3.09
Oujda,2024-12-05 11:30:10.000+0000,14,40,MA,555,15.48,949,52.5,1,34.6805,-1.9076,0,1028,1028.8,0,50,1028,0,0,1970-01-21 01:29:42.022+0000,1970-01-21 01:30:17.805+0000,964,16.35,16.375,10000,230,3.09
Oujda,2024-12-05 11:35:42.000+0000,14,40,MA,555,15.48,949,52.5,1,34.6805,-1.9076,0,1028,1028.8,0,50,1028,0,0,1970-01-21 01:29:42.022+0000,1970-01-21 01:30:17.805+0000,964,16.35,16.375,10000,230,3.09
Oujda,2024-12-05 11:50:11.000+0000,14.5,40,MA,555,16.5,949,50.5,1,34.6805,-1.9076,0,1028,1028.6,0,49,1028,0,0,1970-01-21 01:29:42.022+0000,1970-01-21 01:30:17.805+0000,963.9,17.35,17.075,10000,240,2.57
Oujda,2024-12-05 12:00:01.000+0000,15.4,40,MA,555,16.5,949,50.5,1,34.6805,-1.9076,0,1028,1028.4,0,49,1028,0,0,1970-01-21 01:29:42.022+0000,1970-01-21 01:30:17.805+0000,963.8,17.35,17.425,10000,240,2.57
Oujda,2024-12-05 12:07:36.000+0000,15.4,40,MA,555,16.5,949,50.5,1,34.6805,-1.9076,0,1028,1028.4,0,49,1028,0,0,1970-01-21 01:29:42.022+0000,1970-01-21 01:30:17.805+0000,963.8,17.35,17.425,10000,240,2.57
Oujda,2024-12-05 12:17:59.000+0000,15.9,40,MA,555,16.39,949,47.5,1,34.6805,-1.9076,0,1028,1028.2,0,47,1028,0,0,1970-01-21 01:29:42.022+0000,1970-01-21 01:30:17.805+0000,963.8,17.35,17.675,10000,220,3.6
Oujda,2024-12-05 12:40:11.000+0000,15.9,40,MA,555,16.39,949,47.5,1,34.6805,-1.9076,0,1028,1028.2,0,47,1028,0,0,1970-01-21 01:29:42.022+0000,1970-01-21 01:30:17.805+0000,963.8,17.35,17.675,10000,220,3.6
Oujda,2024-12-05 12:48:38.000+0000,16.1,40,MA,555,17.42,949,45.5,1,34.6805,-1.9076,0,1028,1028.1,0,46,1028,0,0,1970-01-21 01:29:42.022+0000,1970-01-21 01:30:17.805+0000,963.7,18.35,18.275,10000,220,4.63
Oujda,2024-12-05 13:00:10.000+0000,16.2,40,MA,555,17.42,949,45.5,1,34.6805,-1.9076,0,1028,1028.1,0,46,1028,0,0,1970-01-21 01:29:42.022+0000,1970-01-21 01:30:17.805+0000,963.8,18.35,18.375,10000,220,4.63
Oujda,2024-12-05 13:10:09.000+0000,16.2,40,MA,555,17.42,949,45.5,1,34.6805,-1.9076,0,1028,1028.1,0,46,1028,0,0,1970-01-21 01:29:42.022+0000,1970-01-21 01:30:17.805+0000,963.8,18.35,18.375,10000,220,4.63
Oujda,2024-12-05 13:20:16.000+0000,16.3,20,MA,555,17.34,949,43.5,1,34.6805,-1.9076,0,1028,1028,0,45,1028,0,0,1970-01-21 01:29:42.022+0000,1970-01-21 01:30:17.805+0000,963.7,18.35,18.425,10000,230,4.63
Oujda,2024-12-05 13:30:10.000+0000,16.3,20,MA,555,17.34,949,42.5,1,34.6805,-1.9076,0,1028,1027.9,0,43,1028,0,0,1970-01-21 01:29:42.022+0000,1970-01-21 01:30:17.805+0000,963.6,18.35,18.525,10000,230,4.63
Oujda,2024-12-05 13:38:12.000+0000,16.3,20,MA,555,17.34,949,42.5,1,34.6805,-1.9076,0,1028,1027.9,0,43,1028,0,0,1970-01-21 01:29:42.022+0000,1970-01-21 01:30:17.805+0000,963.6,18.35,18.525,10000,230,4.63
Oujda,2024-12-05 13:47:34.000+0000,16.3,20,MA,555,17.21,949,39,1,34.6805,-1.9076,0,1028,1027.8,0,41,1028,0,0,1970-01-21 01:29:42.022+0000,1970-01-21 01:30:17.805+0000,963.6,18.35,18.575,10000,270,3.6
Oujda,2024-12-05 13:57:56.000+0000,16.4,20,MA,555,17.21,949,38.5,1,34.6805,-1.9076,0,1028,1027.7,0,40,1028,0,0,1970-01-21 01:29:42.022+0000,1970-01-21 01:30:17.805+0000,963.5,18.35,18.625,10000,270,3.6
Oujda,2024-12-05 14:05:29.000+0000,16.4,20,MA,555,17.21,949,38.5,1,34.6805,-1.9076,0,1028,1027.7,0,40,1028,0,0,1970-01-21 01:29:42.022+0000,1970-01-21 01:30:17.805+0000,963.5,18.35,18.625,10000,270,3.6
Oujda,2024-12-05 14:30:11.000+0000,16.6,100,MA,555,17.49,948,45,1,34.6805,-1.9076,0,1027,1027.3,0,42,1027,0,0,1970-01-21 01:29:42.022+0000,1970-01-21 01:30:17.805+0000,963.1,18.35,18.575,10000,350,4.12
Oujda,2024-12-05 14:38:25.000+0000,16.6,100,MA,555,17.49,948,45,1,34.6805,-1.9076,0,1027,1027.3,0,42,1027,0,0,1970-01-21 01:29:42.022+0000,1970-01-21 01:30:17.805+0000,963.1,18.35,18.575,10000,350,4.12
Oujda,2024-12-05 14:50:15.000+0000,16.7,20,MA,555,17.49,948,45.5,1,34.6805,-1.9076,0,1027,1027.1,0,43,1027,0,0,1970-01-21 01:29:42.022+0000,1970-01-21 01:30:17.805+0000,962.9,18.35,18.575,10000,360,4.63
Oujda,2024-12-05 15:06:32.000+0000,16.7,20,MA,555,17.49,948,46,1,34.6805,-1.9076,0,1027,1027,0,44,1027,0,0,1970-01-21 01:29:42.022+0000,1970-01-21 01:30:17.805+0000,962.8,18.35,18.525,10000,360,4.63
Oujda,2024-12-05 15:19:44.000+0000,16.6,20,MA,555,17.6,948,49,1,34.6805,-1.9076,0,1027,1027,0,46,1027,0,0,1970-01-21 01:29:42.022+0000,1970-01-21 01:30:17.805+0000,962.7,18.35,18.425,10000,360,4.63
Oujda,2024-12-05 15:30:12.000+0000,16.5,20,MA,555,17.6,949,50.5,1,34.6805,-1.9076,0,1027,1027,0,49,1027,0,0,1970-01-21 01:29:42.022+0000,1970-01-21 01:30:17.805+0000,962.7,18.35,18.275,10000,360,4.63
Oujda,2024-12-05 20:39:49.000+0000,11,20,MA,555,9.58,951,86,0,34.6805,-1.9076,0,1030,1030.3,0,90,1030,0,0,1970-01-21 01:29:42.022+0000,1970-01-21 01:30:17.805+0000,964.3,10.35,10.925,10000,200,2.57
Tiznit Province,2024-12-03 22:17:06.000+0000,16.6,0,MA,10,16.88,956,55.5,0,29.5833,-9.5,0,1025,1026.8,0,77,1025,0,0,1970-01-21 01:26:50.243+0000,1970-01-21 01:27:27.533+0000,1025.6,18.12,17.81,10000,138,1.42
Tiznit Province,2024-12-03 22:45:12.000+0000,15.6,0,MA,241,16.37,956,41,0,29.5833,-9.5,0,1025,1024.9,0,49,1025,0,0,1970-01-21 01:26:50.243+0000,1970-01-21 01:27:27.533+0000,996.4,17.68,17.59,10000,150,1.12
Tiznit Province,2024-12-04 12:46:17.000+0000,22.1,0,MA,241,23.42,956,20,1,29.5833,-9.5,0,1024,1024.4,0,21,1024,0,0,1970-01-21 01:28:16.688+0000,1970-01-21 01:28:53.935+0000,996.6,24.43,24.815,10000,346,3.87
Tiznit Province,2024-12-04 13:03:36.000+0000,22,0,MA,241,23.42,956,20.5,1,29.5833,-9.5,0,1024,1024.3,0,22,1024,0,0,1970-01-21 01:28:16.688+0000,1970-01-21 01:28:53.935+0000,996.5,24.43,24.815,10000,346,3.87
Tiznit Province,2024-12-04 13:13:39.000+0000,22,0,MA,241,23.42,956,20.5,1,29.5833,-9.5,0,1024,1024.3,0,22,1024,0,0,1970-01-21 01:28:16.688+0000,1970-01-21 01:28:53.935+0000,996.5,24.43,24.815,10000,346,3.87
Tiznit Province,2024-12-04 13:43:20.000+0000,17,0,MA,111,23.54,956,45,1,29.5833,-9.5,0,1024,1026.4,0,69,1024,0,0,1970-01-21 01:28:16.688+0000,1970-01-21 01:28:53.935+0000,1013.2,24.49,21.595,10000,338,5.7
Tiznit Province,2024-12-04 13:51:53.000+0000,20.5,0,MA,241,23.54,956,24.5,1,29.5833,-9.5,0,1024,1024,0,28,1024,0,0,1970-01-21 01:28:16.688+0000,1970-01-21 01:28:53.935+0000,996.1,24.49,24.295,10000,338,5.7
Tiznit Province,2024-12-04 14:17:41.000+0000,19.7,0,MA,241,23.54,956,26,1,29.5833,-9.5,0,1024,1023.9,0,31,1024,0,0,1970-01-21 01:28:16.688+0000,1970-01-21 01:28:53.935+0000,996,24.49,23.995,10000,338,5.7
Tiznit Province,2024-12-04 15:50:13.000+0000,16.5,49,MA,448,21.54,955,46,1,29.5833,-9.5,0,1023,1027.9,0,61,1023,0,0,1970-01-21 01:28:16.688+0000,1970-01-21 01:28:53.935+0000,975.5,22.43,20.265,10000,331,2.34
Tiznit Province,2024-12-04 16:00:16.000+0000,17.6,49,MA,22,21.54,955,53,1,29.5833,-9.5,0,1023,1027.8,0,75,1023,0,0,1970-01-21 01:28:16.688+0000,1970-01-21 01:28:53.935+0000,1025.2,22.43,20.465,10000,331,2.34
Tiznit Province,2024-12-04 16:07:53.000+0000,21.1,49,MA,241,21.54,955,43.5,1,29.5833,-9.5,0,1023,1023.8,0,56,1023,0,0,1970-01-21 01:28:16.688+0000,1970-01-21 01:28:53.935+0000,995.7,22.43,22.215,10000,331,2.34
Tiznit Province,2024-12-04 19:25:52.000+0000,16,99,MA,111,17.77,957,66.5,0,29.5833,-9.5,0,1025,1028.6,0,81,1025,0,0,1970-01-21 01:28:16.688+0000,1970-01-21 01:28:53.935+0000,1015.2,18.51,17.455,10000,39,0.63
Tiznit Province,2024-12-04 19:38:59.000+0000,17.9,99,MA,241,17.71,957,56.5,0,29.5833,-9.5,0,1025,1024.5,0,63,1025,0,0,1970-01-21 01:28:16.688+0000,1970-01-21 01:28:53.935+0000,996.1,18.5,18.55,10000,145,0.65
Tiznit Province,2024-12-04 19:50:39.000+0000,17.8,99,MA,241,17.71,957,57,0,29.5833,-9.5,0,1025,1024.6,0,64,1025,0,0,1970-01-21 01:28:16.688+0000,1970-01-21 01:28:53.935+0000,996.2,18.5,18.5,10000,145,0.65
Tiznit Province,2024-12-04 20:25:44.000+0000,15.8,99,MA,111,17.71,957,65,0,29.5833,-9.5,0,1025,1028.9,0,80,1025,0,0,1970-01-21 01:28:16.688+0000,1970-01-21 01:28:53.935+0000,1015.5,18.5,17.35,10000,145,0.65
Tiznit Province,2024-12-04 21:31:31.000+0000,16.4,100,MA,241,17.46,957,49.5,0,29.5833,-9.5,0,1025,1025.1,0,61,1025,0,0,1970-01-21 01:28:16.688+0000,1970-01-21 01:28:53.935+0000,996.5,18.56,17.98,10000,173,1.24
Tiznit Province,2024-12-04 21:40:27.000+0000,16.4,100,MA,241,17.46,957,49.5,0,29.5833,-9.5,0,1025,1025.1,0,61,1025,0,0,1970-01-21 01:28:16.688+0000,1970-01-21 01:28:53.935+0000,996.5,18.56,17.98,10000,173,1.24
Tiznit Province,2024-12-04 21:50:35.000+0000,16.1,100,MA,241,17.46,957,50,0,29.5833,-9.5,0,1025,1025.2,0,62,1025,0,0,1970-01-21 01:28:16.688+0000,1970-01-21 01:28:53.935+0000,996.6,18.56,17.83,10000,173,1.24
Tiznit Province,2024-12-04 22:00:47.000+0000,15.9,100,MA,241,17.46,957,49.5,0,29.5833,-9.5,0,1025,1025.2,0,61,1025,0,0,1970-01-21 01:28:16.688+0000,1970-01-21 01:28:53.935+0000,996.6,18.56,17.78,10000,173,1.24
Tiznit Province,2024-12-04 22:20:20.000+0000,15.7,100,MA,241,17.46,957,48.5,0,29.5833,-9.5,0,1025,1025.4,0,59,1025,0,0,1970-01-21 01:28:16.688+0000,1970-01-21 01:28:53.935+0000,996.8,18.56,17.73,10000,173,1.24
Tiznit Province,2024-12-04 22:30:51.000+0000,11,100,MA,533,16.5,957,42,0,29.5833,-9.5,0,1025,1028.6,0,47,1025,0,0,1970-01-21 01:28:16.688+0000,1970-01-21 01:28:53.935+0000,965.7,17.71,15.655,10000,162,0.89
Tiznit Province,2024-12-04 22:40:27.000+0000,15.3,100,MA,241,16.5,957,46.5,0,29.5833,-9.5,0,1025,1025.7,0,56,1025,0,0,1970-01-21 01:28:16.688+0000,1970-01-21 01:28:53.935+0000,997.1,17.71,17.255,10000,162,0.89
Tiznit Province,2024-12-04 22:50:29.000+0000,14.9,100,MA,241,16.5,957,45,0,29.5833,-9.5,0,1025,1025.9,0,53,1025,0,0,1970-01-21 01:28:16.688+0000,1970-01-21 01:28:53.935+0000,997.2,17.71,17.205,10000,162,0.89
Tiznit Province,2024-12-04 23:00:39.000+0000,14.7,100,MA,241,16.5,957,44,0,29.5833,-9.5,0,1025,1026.1,0,51,1025,0,0,1970-01-21 01:29:43.133+0000,1970-01-21 01:30:20.339+0000,997.4,17.71,17.155,10000,162,0.89
Tiznit Province,2024-12-04 23:10:17.000+0000,14.7,100,MA,241,16.5,957,44,0,29.5833,-9.5,0,1025,1026.1,0,51,1025,0,0,1970-01-21 01:29:43.133+0000,1970-01-21 01:30:20.339+0000,997.4,17.71,17.155,10000,162,0.89
Tiznit Province,2024-12-04 23:20:21.000+0000,14.5,100,MA,241,16.5,957,43,0,29.5833,-9.5,0,1025,1026.1,0,49,1025,0,0,1970-01-21 01:29:43.133+0000,1970-01-21 01:30:20.339+0000,997.4,17.71,17.105,10000,162,0.89
Tiznit Province,2024-12-04 23:30:20.000+0000,14.1,95,MA,241,16.5,957,39.5,0,29.5833,-9.5,0,1025,1025.9,0,46,1025,0,0,1970-01-21 01:29:43.133+0000,1970-01-21 01:30:20.339+0000,997.2,17.8,17.15,10000,166,2.52
Tiznit Province,2024-12-04 23:50:44.000+0000,13.9,99,MA,241,16.67,957,38,0,29.5833,-9.5,0,1025,1025.2,0,43,1025,0,0,1970-01-21 01:29:43.133+0000,1970-01-21 01:30:20.339+0000,996.6,17.96,17.23,10000,154,2.39
Tiznit Province,2024-12-05 00:10:18.000+0000,13.9,99,MA,241,16.67,957,38,0,29.5833,-9.5,0,1025,1025.2,0,43,1025,0,0,1970-01-21 01:29:43.133+0000,1970-01-21 01:30:20.339+0000,996.6,17.96,17.23,10000,154,2.39
Tiznit Province,2024-12-05 00:20:31.000+0000,13.7,99,MA,241,16.67,957,37,0,29.5833,-9.5,0,1025,1025.1,0,41,1025,0,0,1970-01-21 01:29:43.133+0000,1970-01-21 01:30:20.339+0000,996.4,17.96,17.23,10000,154,2.39
Tiznit Province,2024-12-05 00:31:30.000+0000,14.1,98,MA,29,15.69,956,58,0,29.5833,-9.5,0,1025,1028.7,0,84,1025,0,0,1970-01-21 01:29:43.133+0000,1970-01-21 01:30:20.339+0000,1025.2,17.09,15.695,10000,188,1.81
Tiznit Province,2024-12-05 00:50:28.000+0000,13.3,98,MA,241,15.69,956,35.5,0,29.5833,-9.5,0,1025,1024.9,0,39,1025,0,0,1970-01-21 01:29:43.133+0000,1970-01-21 01:30:20.339+0000,996.2,17.09,16.645,10000,188,1.81
Tiznit Province,2024-12-05 01:00:43.000+0000,13.2,98,MA,241,15.69,956,35,0,29.5833,-9.5,0,1025,1024.9,0,38,1025,0,0,1970-01-21 01:29:43.133+0000,1970-01-21 01:30:20.339+0000,996.2,17.09,16.595,10000,188,1.81
Tiznit Province,2024-12-05 01:20:22.000+0000,13,98,MA,241,15.69,956,34.5,0,29.5833,-9.5,0,1025,1024.8,0,37,1025,0,0,1970-01-21 01:29:43.133+0000,1970-01-21 01:30:20.339+0000,996.1,17.09,16.545,10000,188,1.81
